firm_num,round,firm_id,price,price_reason,profit,sale_num,revenue,share_rate,share_rate_predicted
3,4,F0,0.6,"Change price: 0.00, reason: Maintain price to sustain stable demand and leverage current share rate and personalized recommendations.",3.0,5,3.0,0.1,"[0.1, 'equilibrium']"
3,4,F1,0.6,"Change price: 0.00, reason: Maintain price due to stable share rate and competition, leveraging personalized recommendations to sustain and optimize profit.",3.0,5,3.0,0.1,"[0.1, 'equilibrium']"
3,4,F2,0.55,"Change price: -0.05, reason: Decrease price to boost sales volume given current competition and stable share rate, aiming to increase profit through higher quantity sold.",3.85,7,3.85,0.1,"[0.1, 'equilibrium']"
3,5,F0,0.55,"Change price: -0.05, reason: Decrease price to boost sales volume amid competition and stable share rate, aiming to increase profit through higher quantity sold.",3.3,6,3.3,0.1,"[0.1, 'equilibrium']"
3,5,F1,0.55,"Change price: -0.05, reason: Decrease price to boost sales volume given stable share rate and competition, aiming to increase profit through higher quantity sold.",2.75,5,2.75,0.1,"[0.1, 'equilibrium']"
3,5,F2,0.55,"Change price: 0.00, reason: Maintain price to sustain stable share rate and leverage strong personalized recommendation effect for consistent profit.",3.3,6,3.3,0.1,"[0.1, 'equilibrium']"
3,6,F0,0.6,"Change price: 0.05, reason: Moderate increase to leverage stable share rate and personalized recommendations enhancing profit despite competition.",4.2,7,4.2,0.1,"[0.1, 'equilibrium']"
3,6,F1,0.6,"Change price: 0.05, reason: Increase price slightly to leverage stable share rate and personalized recommendations for higher profit.",3.0,5,3.0,0.1,"[0.1, 'equilibrium']"
3,6,F2,0.55,"Change price: 0.00, reason: Maintain stable price to leverage consistent share rate and personalized recommendation effect for steady profit.",2.75,5,2.75,0.1,"[0.1, 'equilibrium']"
3,7,F0,0.6,"Change price: 0.00, reason: Maintain price to leverage stable share rate and personalized recommendations ensuring steady profit amid competition.",3.0,5,3.0,0.1,"[0.1, 'equilibrium']"
3,7,F1,0.65,"Change price: 0.05, reason: Slightly increase price to leverage stable share rate and personalized recommendations for higher profit.",3.25,5,3.25,0.1,"[0.1, 'equilibrium']"
3,7,F2,0.6,"Change price: 0.05, reason: Moderate increase to leverage stable share rate and personalized recommendation effect to improve profit despite competition.",3.6,6,3.6,0.1,"[0.1, 'equilibrium']"
3,8,F0,0.65,"Change price: 0.05, reason: Moderate increase to leverage stable share rate and personalized recommendations to improve profit despite competition.",3.25,5,3.25,0.1,"[0.1, 'equilibrium']"
3,8,F1,0.65,"Change price: 0.00, reason: Maintain price to leverage stable share rate and personalized recommendations for steady profit amid competition.",2.6,4,2.6,0.1,"[0.1, 'equilibrium']"
3,8,F2,0.6,"Change price: 0.00, reason: Maintain price to leverage stable share rate and personalized recommendation effect for steady profit.",4.2,7,4.2,0.1,"[0.1, 'equilibrium']"
3,9,F0,0.6,"Change price: -0.05, reason: Decrease price to boost sales volume amid stable share rate and competition, aiming to increase profit through higher quantity sold.",3.0,5,3.0,0.1,"[0.1, 'equilibrium']"
3,9,F1,0.6,"Change price: -0.05, reason: Decrease price slightly to increase sales volume and improve profit given stable share rate and competition.",3.6,6,3.6,0.1,"[0.1, 'equilibrium']"
3,9,F2,0.6,"Change price: 0.00, reason: Maintain price to leverage stable share rate and personalized recommendation effect for steady profit.",3.6,6,3.6,0.1,"[0.1, 'equilibrium']"
3,10,F0,0.6,"Change price: 0.00, reason: Maintain price to leverage stable share rate and personalized recommendations for steady profit amid competition.",3.6,6,3.6,0.1,"[0.1, 'equilibrium']"
3,10,F1,0.6,"Change price: 0.00, reason: Maintain price to leverage stable share rate and personalized recommendations for steady profit amid competition.",3.0,5,3.0,0.1,"[0.1, 'equilibrium']"
3,10,F2,0.6,"Change price: 0.00, reason: Maintain price to leverage stable share rate and strong personalized recommendation effect for steady profit.",3.6,6,3.6,0.1,"[0.1, 'equilibrium']"
4,1,F0,0.6,"Change price: 0.10, reason: High share rate (0.7) and strong competition increase personalized recommendation value, allowing a higher price.",1.8,3,1.8,0.7,"[0.7, 'equilibrium']"
4,1,F1,0.6,"Change price: 0.10, reason: High share rate increases personalized recommendations, reducing search and boosting purchase likelihood, allowing a higher price.",3.0,5,3.0,0.7,"[0.7, 'equilibrium']"
4,1,F2,0.6,"Change price: 0.10, reason: High share rate increases personalized recommendations, reducing search and boosting purchase likelihood, allowing a higher price.",1.8,3,1.8,0.7,"[0.7, 'equilibrium']"
4,1,F3,0.6,"Change price: 0.10, reason: High share rate (0.7) boosts recommendation effect, allowing a higher price despite competition.",4.2,7,4.2,0.7,"[0.7, 'equilibrium']"
4,2,F0,0.7,"Change price: 0.10, reason: High share rate (0.7) boosts personalized recommendations, allowing a higher price despite competition.",2.1,3,2.1,0.7,"[0.7, 'equilibrium']"
4,2,F1,0.7,"Change price: 0.10, reason: Maintain high share rate and strong competition supports higher price to maximize profit.",3.5,5,3.5,0.7,"[0.7, 'equilibrium']"
4,2,F2,0.7,"Change price: 0.10, reason: High share rate (0.7) enhances personalized recommendations, increasing purchase likelihood despite competition, allowing a higher price.",2.1,3,2.1,0.7,"[0.7, 'equilibrium']"
4,2,F3,0.6,"Change price: 0.00, reason: Maintain price at 0.60 as high share rate (0.7) supports current price and maximizes profit under competition.",4.2,7,4.2,0.7,"[0.7, 'equilibrium']"
4,3,F0,0.6,"Change price: -0.10, reason: Slightly lowering price to increase sales volume amid strong competition while maintaining high share rate benefits.",1.8,3,1.8,0.7,"[0.7, 'equilibrium']"
4,3,F1,0.7,"Change price: 0.00, reason: Maintain price at 0.70 as high share rate (0.7) and strong competition support maximizing profit at this price.",3.5,5,3.5,0.7,"[0.7, 'equilibrium']"
4,3,F2,0.7,"Change price: 0.00, reason: Maintain price at 0.70 as high share rate supports personalized recommendations, stabilizing sales and maximizing profit under competition.",2.1,3,2.1,0.7,"[0.7, 'equilibrium']"
4,3,F3,0.6,"Change price: 0.00, reason: Maintain price at 0.60 as stable high share rate (0.7) continues to support current price and maximizes profit under competition.",4.2,7,4.2,0.7,"[0.7, 'equilibrium']"
4,4,F0,0.7,"Change price: 0.10, reason: Maintain high share rate (0.7) and strong competition support raising price to 0.70 for higher profit.",2.1,3,2.1,0.7,"[0.7, 'equilibrium']"
4,4,F1,0.7,"Change price: 0.00, reason: Maintain price at 0.70 as stable high share rate and competition support current price maximizing profit.",3.5,5,3.5,0.7,"[0.7, 'equilibrium']"
4,4,F2,0.7,"Change price: 0.00, reason: Maintain price at 0.70 as stable high share rate supports personalized recommendations, maximizing profit under current competition.",2.1,3,2.1,0.7,"[0.7, 'equilibrium']"
4,4,F3,0.6,"Change price: 0.00, reason: Maintain price at 0.60 as stable high share rate (0.7) and consistent sales maximize profit under current competition.",4.2,7,4.2,0.7,"[0.7, 'equilibrium']"
4,5,F0,0.6,"Change price: -0.10, reason: Slightly lower price to increase sales volume amid strong competition while maintaining high share rate benefits.",2.4,4,2.4,0.7,"[0.7, 'equilibrium']"
4,5,F1,0.7,"Change price: 0.00, reason: Maintain price at 0.70 as stable high share rate and competition support current price maximizing profit.",2.8,4,2.8,0.7,"[0.7, 'equilibrium']"
4,5,F2,0.65,"Change price: -0.05, reason: Slightly reduce price to increase sales volume and profit amid strong competition and stable high share rate.",1.95,3,1.95,0.7,"[0.7, 'equilibrium']"
4,5,F3,0.6,"Change price: 0.00, reason: Maintain price at 0.60 as stable high share rate (0.7) and consistent sales maximize profit under current competition.",4.2,7,4.2,0.7,"[0.7, 'equilibrium']"
4,6,F0,0.6,"Change price: 0.00, reason: Maintain price at 0.60 to balance sales volume and profit under strong competition and stable high share rate.",2.4,4,2.4,0.7,"[0.7, 'equilibrium']"
4,6,F1,0.7,"Change price: 0.00, reason: Maintain price at 0.70 as stable share rate and competition support maximizing profit.",2.8,4,2.8,0.7,"[0.7, 'equilibrium']"
4,6,F2,0.7,"Change price: 0.05, reason: Maintain high share rate and personalized recommendations to boost purchase likelihood, allowing a slightly higher price to maximize profit.",2.1,3,2.1,0.7,"[0.7, 'equilibrium']"
4,6,F3,0.6,"Change price: 0.00, reason: Maintain price at 0.60 as stable high share rate (0.7) and consistent sales maximize profit under current competition.",4.2,7,4.2,0.7,"[0.7, 'equilibrium']"
4,7,F0,0.6,"Change price: 0.00, reason: Maintain price at 0.60 to balance sales volume and profit under stable high share rate and strong competition.",1.8,3,1.8,0.7,"[0.7, 'equilibrium']"
4,7,F1,0.6,"Change price: -0.10, reason: Slightly reduce price to increase sales volume and improve profit amid strong competition and stable share rate.",3.0,5,3.0,0.7,"[0.7, 'equilibrium']"
4,7,F2,0.7,"Change price: 0.00, reason: Maintain price at 0.70 as stable high share rate and personalized recommendations sustain purchase likelihood and maximize profit under current competition.",2.1,3,2.1,0.7,"[0.7, 'equilibrium']"
4,7,F3,0.6,"Change price: 0.00, reason: Maintain price at 0.60 as stable high share rate (0.7) and consistent sales maximize profit under current competition.",4.2,7,4.2,0.7,"[0.7, 'equilibrium']"
4,8,F0,0.6,"Change price: 0.00, reason: Maintain price at 0.60 to balance sales volume and profit under stable high share rate and strong competition.",2.4,4,2.4,0.7,"[0.7, 'equilibrium']"
4,8,F1,0.6,"Change price: 0.00, reason: Maintain price at 0.60 to stay competitive with top firm and leverage stable high share rate for maximizing profit.",2.4,4,2.4,0.7,"[0.7, 'equilibrium']"
4,8,F2,0.65,"Change price: -0.05, reason: Slightly reduce price to increase sales volume amid strong competition and stable high share rate.",1.95,3,1.95,0.7,"[0.7, 'equilibrium']"
4,8,F3,0.6,"Change price: 0.00, reason: Maintain price at 0.60 as stable high share rate (0.7) and consistent sales maximize profit under current competition.",4.2,7,4.2,0.7,"[0.7, 'equilibrium']"
4,9,F0,0.6,"Change price: 0.00, reason: Maintain price at 0.60 to balance sales volume and profit under stable high share rate and strong competition.",2.4,4,2.4,0.7,"[0.7, 'equilibrium']"
4,9,F1,0.7,"Change price: 0.10, reason: Increase price to 0.70 leveraging stable high share rate and personalized recommendations to maximize profit under competition.",2.8,4,2.8,0.7,"[0.7, 'equilibrium']"
4,9,F2,0.7,"Change price: 0.05, reason: Increase price to 0.70 leveraging stable high share rate and personalized recommendations to maximize profit under competition.",2.1,3,2.1,0.7,"[0.7, 'equilibrium']"
4,9,F3,0.6,"Change price: 0.00, reason: Maintain price at 0.60 as stable high share rate and consistent sales maximize profit under current competition.",4.2,7,4.2,0.7,"[0.7, 'equilibrium']"
4,10,F0,0.7,"Change price: 0.10, reason: Leverage stable high share rate and strong competition to increase price to 0.70 for higher profit.",2.1,3,2.1,0.7,"[0.7, 'equilibrium']"
4,10,F1,0.7,"Change price: 0.00, reason: Maintain price at 0.70 to leverage stable high share rate and personalized recommendations maximizing profit under current competition.",3.5,5,3.5,0.7,"[0.7, 'equilibrium']"
4,10,F2,0.7,"Change price: 0.00, reason: Maintain price at 0.70 as stable high share rate and personalized recommendations sustain purchase likelihood and maximize profit under current competition.",2.1,3,2.1,0.7,"[0.7, 'equilibrium']"
4,10,F3,0.6,"Change price: 0.00, reason: Maintain price at 0.60 as stable high share rate and consistent sales maximize profit under current competition.",4.2,7,4.2,0.7,"[0.7, 'equilibrium']"
5,1,F0,0.6,"Change price: 0.10, reason: High share rate and competition increase personalized recommendations, allowing a higher price.",1.2,2,1.2,1.0,"[1.0, 'equilibrium']"
5,1,F1,0.6,"Change price: 0.10, reason: High share rate and competition increase willingness to pay, so raise price to maximize profit.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
5,1,F2,0.6,"Change price: 0.10, reason: High share rate boosts personalized recommendations, increasing purchase likelihood despite competition, allowing a higher price.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
5,1,F3,0.6,"Change price: 0.10, reason: High share rate increases personalized recommendations, reducing search and allowing a higher price.",1.8,3,1.8,1.0,"[1.0, 'equilibrium']"
5,1,F4,0.6,"Change price: 0.10, reason: High share rate and competition increase personalized recommendations, allowing a higher price.",3.0,5,3.0,1.0,"[1.0, 'equilibrium']"
5,2,F0,0.7,"Change price: 0.10, reason: High share rate and competition enhance personalized recommendations, enabling a higher price to maximize profit.",1.4,2,1.4,1.0,"[1.0, 'equilibrium']"
5,2,F1,0.7,"Change price: 0.10, reason: High share rate and competition increase personalized recommendations, allowing a higher price to maximize profit.",2.1,3,2.1,1.0,"[1.0, 'equilibrium']"
5,2,F2,0.7,"Change price: 0.10, reason: High share rate and strong competition increase personalized recommendations, allowing a higher price to maximize profit.",2.1,3,2.1,1.0,"[1.0, 'equilibrium']"
5,2,F3,0.7,"Change price: 0.10, reason: High share rate and competition increase personalized recommendations, enabling a higher price to maximize profit.",2.1,3,2.1,1.0,"[1.0, 'equilibrium']"
5,2,F4,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations, current price maximizes profit.",3.0,5,3.0,1.0,"[1.0, 'equilibrium']"
5,3,F0,0.7,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations, current price maximizes profit.",1.4,2,1.4,1.0,"[1.0, 'equilibrium']"
5,3,F1,0.6,"Change price: -0.10, reason: Lower price to increase sales volume and profit amid strong competition and high share rate.",1.8,3,1.8,1.0,"[1.0, 'equilibrium']"
5,3,F2,0.6,"Change price: -0.10, reason: Slightly lower price to increase sales volume amid strong competition despite high share rate.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
5,3,F3,0.7,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations, current price maximizes profit.",2.1,3,2.1,1.0,"[1.0, 'equilibrium']"
5,3,F4,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations, current price maximizes profit.",3.0,5,3.0,1.0,"[1.0, 'equilibrium']"
5,4,F0,0.6,"Change price: -0.10, reason: Slightly lower price to increase sales volume amid strong competition and high share rate.",1.2,2,1.2,1.0,"[1.0, 'equilibrium']"
5,4,F1,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations, current price maximizes profit.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
5,4,F2,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations; current price maximizes profit.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
5,4,F3,0.6,"Change price: -0.10, reason: Slightly lower price to increase sales volume amid strong competition despite high share rate.",1.8,3,1.8,1.0,"[1.0, 'equilibrium']"
5,4,F4,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations, current price maximizes profit.",3.0,5,3.0,1.0,"[1.0, 'equilibrium']"
5,5,F0,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations, current price maximizes profit.",1.2,2,1.2,1.0,"[1.0, 'equilibrium']"
5,5,F1,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations, current price maximizes profit.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
5,5,F2,0.6,"Change price: 0.00, reason: Market stable at high share rate and strong personalized recommendations; current price maximizes profit.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
5,5,F3,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations, current price maximizes profit.",1.8,3,1.8,1.0,"[1.0, 'equilibrium']"
5,5,F4,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations, current price maximizes profit.",3.0,5,3.0,1.0,"[1.0, 'equilibrium']"
5,6,F0,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations, current price maximizes profit.",1.2,2,1.2,1.0,"[1.0, 'equilibrium']"
5,6,F1,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations, current price maximizes profit.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
5,6,F2,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations; current price maximizes profit.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
5,6,F3,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations, current price maximizes profit.",1.8,3,1.8,1.0,"[1.0, 'equilibrium']"
5,6,F4,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations; current price maximizes profit.",3.0,5,3.0,1.0,"[1.0, 'equilibrium']"
5,7,F0,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations; current price maximizes profit.",1.2,2,1.2,1.0,"[1.0, 'equilibrium']"
5,7,F1,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations; current price maximizes profit.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
5,7,F2,0.6,"Change price: 0.00, reason: Market stable at high share rate and strong personalized recommendations; current price maximizes profit.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
5,7,F3,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations; current price maximizes profit.",1.8,3,1.8,1.0,"[1.0, 'equilibrium']"
5,7,F4,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations; current price maximizes profit.",3.0,5,3.0,1.0,"[1.0, 'equilibrium']"
5,8,F0,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations; current price maximizes profit.",1.2,2,1.2,1.0,"[1.0, 'equilibrium']"
5,8,F1,0.6,"Change price: 0.00, reason: Market stable at equilibrium with high share rate and strong personalized recommendations; current price maximizes profit.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
5,8,F2,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations; current price maximizes profit.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
5,8,F3,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations; current price maximizes profit.",1.8,3,1.8,1.0,"[1.0, 'equilibrium']"
5,8,F4,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations; current price maximizes profit.",3.0,5,3.0,1.0,"[1.0, 'equilibrium']"
5,9,F0,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations; current price maximizes profit.",1.2,2,1.2,1.0,"[1.0, 'equilibrium']"
5,9,F1,0.6,"Change price: 0.00, reason: Market at equilibrium with high share rate and strong personalized recommendations; current price maximizes profit.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
5,9,F2,0.6,"Change price: 0.00, reason: Market stable at equilibrium with high share rate and strong personalized recommendations; current price maximizes profit.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
5,9,F3,0.6,"Change price: 0.00, reason: Market stable at equilibrium with high share rate and strong personalized recommendations; current price maximizes profit.",1.8,3,1.8,1.0,"[1.0, 'equilibrium']"
5,9,F4,0.6,"Change price: 0.00, reason: Market at equilibrium with full data sharing and strong personalized recommendations; current price maximizes profit.",3.0,5,3.0,1.0,"[1.0, 'equilibrium']"
5,10,F0,0.6,"Change price: 0.00, reason: Market at equilibrium with full data sharing and strong personalized recommendations; current price maximizes profit.",1.2,2,1.2,1.0,"[1.0, 'equilibrium']"
5,10,F1,0.6,"Change price: 0.00, reason: Market at equilibrium with full data sharing and strong personalized recommendations; current price maximizes profit.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
5,10,F2,0.6,"Change price: 0.00, reason: Market stable at equilibrium with full data sharing and strong personalized recommendations; current price maximizes profit.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
5,10,F3,0.6,"Change price: 0.00, reason: Market at equilibrium with full data sharing and strong personalized recommendations; current price maximizes profit.",1.8,3,1.8,1.0,"[1.0, 'equilibrium']"
5,10,F4,0.6,"Change price: 0.00, reason: Market at equilibrium with full data sharing and strong personalized recommendations; current price maximizes profit.",3.0,5,3.0,1.0,"[1.0, 'equilibrium']"
6,1,F0,0.6,"Change price: 0.10, reason: High share rate and strong personalized recommendations allow higher price despite competition.",1.8,3,1.8,1.0,"[1.0, 'equilibrium']"
6,1,F1,0.6,"Change price: 0.10, reason: High share rate and strong personalized recommendations reduce search, allowing a higher price despite competition.",0.6,1,0.6,1.0,"[1.0, 'equilibrium']"
6,1,F2,0.6,"Change price: 0.10, reason: High share rate and competition increase reliance on recommendations, allowing a higher price.",3.0,5,3.0,1.0,"[1.0, 'equilibrium']"
6,1,F3,0.6,"Change price: 0.10, reason: High share rate and strong competition justify raising price to leverage personalized recommendations and increase profit.",2.4,4,2.4,1.0,"[1.0, 'equilibrium']"
6,1,F4,0.6,"Change price: 0.10, reason: High share rate and strong personalized recommendations reduce search, allowing higher price with maintained demand.",1.8,3,1.8,1.0,"[1.0, 'equilibrium']"
6,1,F5,0.6,"Change price: 0.10, reason: High share rate and strong personalized recommendations reduce search, allowing a higher price despite competition.",1.8,3,1.8,1.0,"[1.0, 'equilibrium']"
6,2,F0,0.7,"Change price: 0.10, reason: High share rate and strong competition support raising price to leverage personalized recommendations and increase profit.",1.4,2,1.4,1.0,"[1.0, 'equilibrium']"
6,2,F1,0.7,"Change price: 0.10, reason: High share rate and competition increase reliance on recommendations, allowing a higher price.",0.7,1,0.7,1.0,"[1.0, 'equilibrium']"
