firm_num,round,firm_id,price,price_reason,profit,sale_num,revenue,share_rate,share_rate_predicted
3,6,F2,0.7,"Change price: 0.10, reason: Maintain high price due to consistent full share rate and strong personalized recommendation effect boosting purchase likelihood despite competition.",2.1,3,2.1,1.0,"[1.0, 'adaptive']"
3,7,F0,0.8,"Change price: 0.00, reason: Maintain price at 0.8 due to consistent strong sales and high share rate supporting profitability.",6.4,8,6.4,1.0,"[1.0, 'adaptive']"
3,7,F1,0.55,"Change price: -0.05, reason: Slightly lower price to attract more buyers amid stable high share rate and competition.",2.2,4,2.2,1.0,"[1.0, 'adaptive']"
3,7,F2,0.6,"Change price: -0.10, reason: Decrease price slightly to boost sales volume despite high share rate and competition.",2.4,4,2.4,1.0,"[1.0, 'adaptive']"
3,8,F0,0.8,"Change price: 0.00, reason: Maintain price at 0.8 due to stable strong sales and high share rate sustaining demand.",6.4,8,6.4,1.0,"[1.0, 'adaptive']"
3,8,F1,0.55,"Change price: 0.00, reason: Maintain stable price as previous rounds show optimal balance between sales volume and profit with full data sharing and strong personalization.",2.2,4,2.2,1.0,"[1.0, 'adaptive']"
3,8,F2,0.6,"Change price: 0.00, reason: Maintain price to balance sales volume and profit under consistent full share rate and competition.",2.4,4,2.4,1.0,"[1.0, 'adaptive']"
3,9,F0,0.8,"Change price: 0.00, reason: Maintain price at 0.8 due to consistent strong sales and high share rate sustaining profitability.",6.4,8,6.4,1.0,"[1.0, 'adaptive']"
3,9,F1,0.55,"Change price: 0.00, reason: Maintain stable price as previous rounds show optimal balance between sales volume and profit with full data sharing and strong personalization.",2.2,4,2.2,1.0,"[1.0, 'adaptive']"
3,9,F2,0.6,"Change price: 0.00, reason: Maintain price to balance stable sales volume and profit under consistent full share rate and competition.",2.4,4,2.4,1.0,"[1.0, 'adaptive']"
3,10,F0,0.8,"Change price: 0.00, reason: Maintain price at 0.8 due to stable strong sales and high share rate sustaining profitability.",6.4,8,6.4,1.0,"[1.0, 'adaptive']"
3,10,F1,0.55,"Change price: 0.00, reason: Maintain stable price as previous rounds show optimal balance between sales volume and profit with full data sharing and strong personalization.",2.2,4,2.2,1.0,"[1.0, 'adaptive']"
3,10,F2,0.6,"Change price: 0.00, reason: Maintain price to sustain stable sales and profit with full share rate and strong personalized recommendation effect.",2.4,4,2.4,1.0,"[1.0, 'adaptive']"
4,1,F0,0.6,"Change price: 0.10, reason: High share rate increases personalized recommendations, boosting purchase likelihood and allowing a higher price.",0.6,1,0.6,1.0,"[0.9244827397935327, 'adaptive']"
4,1,F1,0.6,"Change price: 0.10, reason: High share rate increases personalized recommendations, boosting purchase likelihood and allowing a higher price.",2.4,4,2.4,1.0,"[0.6999762909320015, 'adaptive']"
4,1,F2,0.6,"Change price: 0.10, reason: High share rate boosts personalized recommendations, increasing purchase likelihood, allowing a higher price.",4.8,8,4.8,1.0,"[0.9670139317780463, 'adaptive']"
4,1,F3,0.6,"Change price: 0.10, reason: Moderate increase due to personalized recommendations boosting purchase likelihood despite competition.",3.0,5,3.0,1.0,"[0.21249582923249444, 'adaptive']"
4,2,F0,0.7,"Change price: 0.10, reason: High share rate and strong personalized recommendations increase purchase likelihood, supporting a higher price.",0.7,1,0.7,1.0,"[1.0, 'adaptive']"
4,2,F1,0.7,"Change price: 0.10, reason: High share rate and competition increase personalized recommendations, enabling a higher price.",2.1,3,2.1,1.0,"[1.0, 'adaptive']"
4,2,F2,0.65,"Change price: 0.05, reason: High share rate and competition increase personalized recommendations, allowing a slight price increase to maximize profit.",5.2,8,5.2,1.0,"[1.0, 'adaptive']"
4,2,F3,0.65,"Change price: 0.05, reason: Increase price slightly due to strong personalized recommendations and stable share rate boosting purchase likelihood despite competition.",3.25,5,3.25,1.0,"[1.0, 'adaptive']"
4,3,F0,0.8,"Change price: 0.10, reason: High share rate and strong personalized recommendations increase purchase likelihood, allowing a higher price.",0.8,1,0.8,1.0,"[1.0, 'adaptive']"
4,3,F1,0.6,"Change price: -0.10, reason: Slightly lower price to increase sales volume amid stable high share rate and strong competition.",2.4,4,2.4,1.0,"[1.0, 'adaptive']"
4,3,F2,0.7,"Change price: 0.05, reason: Maintain high share rate and strong competition justify a slight price increase to maximize profit.",5.6,8,5.6,1.0,"[1.0, 'adaptive']"
4,3,F3,0.7,"Change price: 0.05, reason: Increase price slightly due to continued strong personalized recommendations and stable high share rate boosting purchase likelihood despite competition.",3.5,5,3.5,1.0,"[1.0, 'adaptive']"
4,4,F0,0.9,"Change price: 0.10, reason: High share rate and strong personalized recommendations support further price increase to maximize profit.",0.0,0,0.0,1.0,"[1.0, 'adaptive']"
4,4,F1,0.7,"Change price: 0.10, reason: High share rate and competition sustain strong personalized recommendations, supporting a higher price.",2.1,3,2.1,1.0,"[1.0, 'adaptive']"
4,4,F2,0.75,"Change price: 0.05, reason: High share rate and strong competition support a slight price increase to further maximize profit.",6.0,8,6.0,1.0,"[1.0, 'adaptive']"
4,4,F3,0.75,"Change price: 0.05, reason: Continue slight price increase due to stable high share rate and strong personalized recommendations boosting purchase likelihood despite competition.",3.0,4,3.0,1.0,"[1.0, 'adaptive']"
4,5,F0,0.8,"Change price: -0.10, reason: Price at 0.9 caused zero sales; lowering price to increase purchase likelihood and maximize profit.",0.8,1,0.8,1.0,"[1.0, 'adaptive']"
4,5,F1,0.6,"Change price: -0.10, reason: Slightly lower price to boost sales volume amid stable high share rate and strong competition.",2.4,4,2.4,1.0,"[1.0, 'adaptive']"
4,5,F2,0.8,"Change price: 0.05, reason: Maintain high share rate and strong competition, slight price increase to further maximize profit.",5.6,7,5.6,1.0,"[1.0, 'adaptive']"
4,5,F3,0.7,"Change price: -0.05, reason: Slight decrease to boost sales after drop in sale number despite strong personalized recommendations.",3.5,5,3.5,1.0,"[1.0, 'adaptive']"
4,6,F0,0.8,"Change price: 0.00, reason: Price at 0.8 yields sales and profit; maintain to maximize profit under high share rate and competition.",0.8,1,0.8,1.0,"[1.0, 'adaptive']"
4,6,F1,0.7,"Change price: 0.10, reason: High share rate and competition maintain strong personalized recommendations, supporting higher price.",2.1,3,2.1,1.0,"[1.0, 'adaptive']"
4,6,F2,0.75,"Change price: -0.05, reason: Slight price decrease to boost sales volume after drop in sales at 0.8 price.",6.0,8,6.0,1.0,"[1.0, 'adaptive']"
4,6,F3,0.75,"Change price: 0.05, reason: Increase price slightly due to stable high share rate and strong personalized recommendations boosting purchase likelihood despite competition.",3.0,4,3.0,1.0,"[1.0, 'adaptive']"
4,7,F0,0.8,"Change price: 0.00, reason: Price at 0.8 yields consistent sales and profit under high share rate and competition; maintain to maximize profit.",0.8,1,0.8,1.0,"[1.0, 'adaptive']"
4,7,F1,0.7,"Change price: 0.00, reason: Stable high share rate and competition maintain strong personalized recommendations, supporting the current price.",2.1,3,2.1,1.0,"[1.0, 'adaptive']"
4,7,F2,0.8,"Change price: 0.05, reason: High share rate and strong competition support a slight price increase to maximize profit.",5.6,7,5.6,1.0,"[1.0, 'adaptive']"
4,7,F3,0.7,"Change price: -0.05, reason: Slight decrease to boost sales after recent drop in sale number despite strong personalized recommendations.",3.5,5,3.5,1.0,"[1.0, 'adaptive']"
4,8,F0,0.8,"Change price: 0.00, reason: Price at 0.8 yields consistent sales and profit under high share rate and competition; maintain to maximize profit.",0.8,1,0.8,1.0,"[1.0, 'adaptive']"
4,8,F1,0.6,"Change price: -0.10, reason: Lower price to increase sales volume amid stable high share rate and strong competition.",2.4,4,2.4,1.0,"[1.0, 'adaptive']"
4,8,F2,0.75,"Change price: -0.05, reason: Slight price decrease to boost sales volume after repeated sales drop at 0.8 price.",6.0,8,6.0,1.0,"[1.0, 'adaptive']"
4,8,F3,0.7,"Change price: 0.00, reason: Maintain price due to stable sales and strong personalized recommendations supporting current demand.",3.5,5,3.5,1.0,"[1.0, 'adaptive']"
4,9,F0,0.8,"Change price: 0.00, reason: Price at 0.8 yields consistent profit and sales under high share rate and competition; maintain to maximize profit.",0.8,1,0.8,1.0,"[1.0, 'adaptive']"
4,9,F1,0.6,"Change price: 0.00, reason: Stable high share rate and competition maintain strong personalized recommendations, supporting the current price.",2.4,4,2.4,1.0,"[1.0, 'adaptive']"
4,9,F2,0.75,"Change price: 0.00, reason: Maintain price to balance sales volume and profit at high share rate and competition.",6.0,8,6.0,1.0,"[1.0, 'adaptive']"
4,9,F3,0.7,"Change price: 0.00, reason: Maintain price due to stable sales and strong personalized recommendations supporting current demand.",3.5,5,3.5,1.0,"[1.0, 'adaptive']"
4,10,F0,0.8,"Change price: 0.00, reason: Price at 0.8 yields consistent sales and profit under high share rate and competition; maintain to maximize profit.",0.8,1,0.8,1.0,"[1.0, 'adaptive']"
4,10,F1,0.6,"Change price: 0.00, reason: Stable high share rate and competition maintain strong personalized recommendations, supporting the current price.",2.4,4,2.4,1.0,"[1.0, 'adaptive']"
4,10,F2,0.75,"Change price: 0.00, reason: Maintain price to balance high share rate, strong competition, and stable sales.",6.0,8,6.0,1.0,"[1.0, 'adaptive']"
4,10,F3,0.7,"Change price: 0.00, reason: Maintain price due to consistent sales and strong personalized recommendations sustaining demand.",3.5,5,3.5,1.0,"[1.0, 'adaptive']"
5,1,F0,0.55,"Change price: 0.05, reason: Moderate increase to leverage personalized recommendations and reduced search due to data sharing in a competitive market.",2.2,4,2.2,1.0,"[0.42207153405948705, 'adaptive']"
5,1,F1,0.6,"Change price: 0.10, reason: High share rate increases personalized recommendations, boosting purchase likelihood and allowing a higher price.",2.4,4,2.4,1.0,"[0.8463782271897131, 'adaptive']"
5,1,F2,0.55,"Change price: 0.05, reason: Low share rate limits personalized recommendations, but competition is high; slightly increase price to capture higher willingness to pay.",2.2,4,2.2,1.0,"[0.03519798830544496, 'adaptive']"
5,1,F3,0.6,"Change price: 0.10, reason: High share rate increases personalized recommendations, boosting purchase likelihood and allowing a higher price.",1.8,3,1.8,1.0,"[0.8811684112812473, 'adaptive']"
5,1,F4,0.55,"Change price: 0.05, reason: Increase price due to low share rate but high competition, leveraging personalized recommendations to capture more profit.",2.2,4,2.2,1.0,"[0.03240615834747018, 'adaptive']"
5,2,F0,0.6,"Change price: 0.05, reason: Increase price to capitalize on full data sharing and strong personalized recommendations in a competitive market.",1.8,3,1.8,1.0,"[1.0, 'adaptive']"
5,2,F1,0.7,"Change price: 0.10, reason: High share rate and competition increase personalized recommendations, allowing a higher price.",2.1,3,2.1,1.0,"[1.0, 'adaptive']"
5,2,F2,0.6,"Change price: 0.05, reason: High share rate boosts personalized recommendations and purchase likelihood; increase price to capture higher willingness to pay.",2.4,4,2.4,1.0,"[1.0, 'adaptive']"
5,2,F3,0.7,"Change price: 0.10, reason: High share rate and strong personalized recommendations increase purchase likelihood, supporting a higher price.",2.1,3,2.1,1.0,"[1.0, 'adaptive']"
5,2,F4,0.6,"Change price: 0.05, reason: High share rate and strong competition allow raising price to increase profit leveraging personalized recommendations.",2.4,4,2.4,1.0,"[1.0, 'adaptive']"
5,3,F0,0.55,"Change price: -0.05, reason: Slightly reduce price to attract more buyers amid strong competition despite full data sharing.",1.65,3,1.65,1.0,"[1.0, 'adaptive']"
5,3,F1,0.6,"Change price: -0.10, reason: Slightly lower price to increase sales volume despite high share rate and competition.",2.4,4,2.4,1.0,"[1.0, 'adaptive']"
5,3,F2,0.65,"Change price: 0.05, reason: High share rate and strong personalized recommendations support a higher price to maximize profit.",2.6,4,2.6,1.0,"[1.0, 'adaptive']"
5,3,F3,0.75,"Change price: 0.05, reason: Maintain high share rate and personalized recommendations, allowing a slight price increase to boost profit.",1.5,2,1.5,1.0,"[1.0, 'adaptive']"
5,3,F4,0.65,"Change price: 0.05, reason: Maintain high price due to full data sharing and strong competition enhancing personalized recommendations and purchase likelihood.",2.6,4,2.6,1.0,"[1.0, 'adaptive']"
5,4,F0,0.6,"Change price: 0.05, reason: Increase price to leverage full data sharing and strong personalized recommendations in a competitive 5-firm market.",1.8,3,1.8,1.0,"[1.0, 'adaptive']"
5,4,F1,0.7,"Change price: 0.10, reason: Maintain high share rate and competition, personalized recommendations justify a higher price.",2.1,3,2.1,1.0,"[1.0, 'adaptive']"
5,4,F2,0.7,"Change price: 0.05, reason: Maintain high share rate and strong personalized recommendations; increase price to further maximize profit.",2.8,4,2.8,1.0,"[1.0, 'adaptive']"
5,4,F3,0.7,"Change price: -0.05, reason: Slight price decrease to boost sales volume after drop in sales despite high share rate.",2.1,3,2.1,1.0,"[1.0, 'adaptive']"
5,4,F4,0.7,"Change price: 0.05, reason: Maintain high price due to full data sharing and strong competition enhancing personalized recommendations and purchase likelihood.",2.8,4,2.8,1.0,"[1.0, 'adaptive']"
5,5,F0,0.6,"Change price: 0.00, reason: Maintain price to balance profit and sales amid stable full data sharing and competition.",1.8,3,1.8,1.0,"[1.0, 'adaptive']"
5,5,F1,0.6,"Change price: -0.10, reason: Lower price to increase sales volume despite high share rate and competition.",2.4,4,2.4,1.0,"[1.0, 'adaptive']"
5,5,F2,0.75,"Change price: 0.05, reason: High share rate and strong personalized recommendations support further price increase to maximize profit.",0.75,1,0.75,1.0,"[1.0, 'adaptive']"
5,5,F3,0.75,"Change price: 0.05, reason: Maintain high share rate and personalized recommendations, allowing a slight price increase to boost profit.",1.5,2,1.5,1.0,"[1.0, 'adaptive']"
5,5,F4,0.75,"Change price: 0.05, reason: Continue leveraging full data sharing and strong competition to increase profit with higher price.",3.0,4,3.0,1.0,"[1.0, 'adaptive']"
5,6,F0,0.55,"Change price: -0.05, reason: Slightly reduce price to attract more buyers despite full data sharing and strong competition.",1.65,3,1.65,1.0,"[1.0, 'adaptive']"
5,6,F1,0.7,"Change price: 0.10, reason: High share rate and competition sustain personalized recommendations, allowing a higher price.",2.1,3,2.1,1.0,"[1.0, 'adaptive']"
5,6,F2,0.65,"Change price: -0.10, reason: Significant sales drop at 0.75 suggests price too high; reduce price to increase purchase likelihood.",2.6,4,2.6,1.0,"[1.0, 'adaptive']"
5,6,F3,0.75,"Change price: 0.00, reason: Maintain current price to balance sales volume and profit with high share rate and strong personalized recommendations.",1.5,2,1.5,1.0,"[1.0, 'adaptive']"
5,6,F4,0.8,"Change price: 0.05, reason: Maintain upward trend leveraging full data sharing and strong competition to maximize profit.",3.2,4,3.2,1.0,"[1.0, 'adaptive']"
5,7,F0,0.6,"Change price: 0.05, reason: Increase price to leverage full data sharing and personalized recommendations in a stable competitive market.",1.8,3,1.8,1.0,"[1.0, 'adaptive']"
5,7,F1,0.6,"Change price: -0.10, reason: Lower price to increase sales volume despite high share rate and competition.",2.4,4,2.4,1.0,"[1.0, 'adaptive']"
5,7,F2,0.7,"Change price: 0.05, reason: Stable high share rate and personalized recommendations support a slight price increase to maximize profit.",2.8,4,2.8,1.0,"[1.0, 'adaptive']"
5,7,F3,0.75,"Change price: 0.00, reason: Maintain current price to balance sales volume and profit with high share rate and strong personalized recommendations.",1.5,2,1.5,1.0,"[1.0, 'adaptive']"
5,7,F4,0.85,"Change price: 0.05, reason: Continue leveraging full data sharing and strong competition to increase profit with higher price.",3.4,4,3.4,1.0,"[1.0, 'adaptive']"
5,8,F0,0.6,"Change price: 0.00, reason: Maintain price to balance profit and sales amid stable full data sharing and competition.",1.8,3,1.8,1.0,"[1.0, 'adaptive']"
5,8,F1,0.7,"Change price: 0.10, reason: High share rate and competition sustain personalized recommendations, allowing a higher price.",2.1,3,2.1,1.0,"[1.0, 'adaptive']"
5,8,F2,0.7,"Change price: 0.00, reason: Stable sales and high share rate indicate current price maximizes profit.",2.8,4,2.8,1.0,"[1.0, 'adaptive']"
5,8,F3,0.75,"Change price: 0.00, reason: Maintain current price to balance sales volume and profit with consistently high share rate and strong personalized recommendations.",1.5,2,1.5,1.0,"[1.0, 'adaptive']"
5,8,F4,0.9,"Change price: 0.05, reason: Maintain upward trend leveraging full data sharing and strong competition to maximize profit.",2.7,3,2.7,1.0,"[1.0, 'adaptive']"
5,9,F0,0.6,"Change price: 0.00, reason: Maintain price to balance profit and sales amid stable full data sharing and competition.",1.8,3,1.8,1.0,"[1.0, 'adaptive']"
5,9,F1,0.6,"Change price: -0.10, reason: Lower price to increase sales volume despite high share rate and competition, maximizing profit.",2.4,4,2.4,1.0,"[1.0, 'adaptive']"
5,9,F2,0.7,"Change price: 0.00, reason: Stable sales and high share rate indicate current price maximizes profit.",2.8,4,2.8,1.0,"[1.0, 'adaptive']"
5,9,F3,0.8,"Change price: 0.05, reason: Maintain high share rate and personalized recommendations, allowing a slight price increase to boost profit.",1.6,2,1.6,1.0,"[1.0, 'adaptive']"
5,9,F4,0.85,"Change price: -0.05, reason: Decrease price slightly to recover sales volume after drop at 0.90 while maintaining leverage of full data sharing and competition.",3.4,4,3.4,1.0,"[1.0, 'adaptive']"
5,10,F0,0.6,"Change price: 0.00, reason: Maintain price to balance profit and sales amid stable full data sharing and strong competition.",1.8,3,1.8,1.0,"[1.0, 'adaptive']"
5,10,F1,0.6,"Change price: 0.00, reason: Maintain stable profit with balanced sales volume under high share rate and competition.",2.4,4,2.4,1.0,"[1.0, 'adaptive']"
5,10,F2,0.7,"Change price: 0.00, reason: Stable sales and high share rate indicate current price maximizes profit.",2.8,4,2.8,1.0,"[1.0, 'adaptive']"
5,10,F3,0.8,"Change price: 0.00, reason: Maintain current price to balance sales volume and profit with consistently high share rate and strong personalized recommendations.",1.6,2,1.6,1.0,"[1.0, 'adaptive']"
5,10,F4,0.85,"Change price: 0.00, reason: Maintain price at 0.85 to balance sales volume and profit leveraging full data sharing and strong competition.",3.4,4,3.4,1.0,"[1.0, 'adaptive']"
6,1,F0,0.55,"Change price: 0.05, reason: Moderate share rate and high competition justify a slight price increase to leverage personalized recommendations.",2.75,5,2.75,1.0,"[0.1141609286734534, 'adaptive']"
6,1,F1,0.55,"Change price: 0.05, reason: High share rate boosts personalized recommendations, increasing purchase likelihood and allowing a slightly higher price.",0.55,1,0.55,1.0,"[0.7307119346156952, 'adaptive']"
6,1,F2,0.55,"Change price: 0.05, reason: Moderate increase due to high share rate boosting personalized recommendations, allowing higher price with maintained demand.",1.65,3,1.65,1.0,"[0.5952893183895878, 'adaptive']"
6,1,F3,0.6,"Change price: 0.10, reason: High share rate increases purchase likelihood, allowing a higher price.",1.8,3,1.8,1.0,"[0.9676982215923978, 'adaptive']"
6,1,F4,0.6,"Change price: 0.10, reason: Moderate increase due to competition and personalized recommendations boosting purchase likelihood.",0.6,1,0.6,1.0,"[0.20072516766034598, 'adaptive']"
6,1,F5,0.6,"Change price: 0.10, reason: Moderate increase to leverage personalized recommendations and reduce consumer search in competitive market.",3.0,5,3.0,1.0,"[0.2787449656017579, 'adaptive']"
6,2,F0,0.6,"Change price: 0.05, reason: High share rate and competition support a moderate price increase to maximize profit.",2.4,4,2.4,1.0,"[1.0, 'adaptive']"
6,2,F1,0.6,"Change price: 0.05, reason: High share rate and strong competition enhance personalized recommendations, allowing a higher price.",0.6,1,0.6,1.0,"[1.0, 'adaptive']"
6,2,F2,0.6,"Change price: 0.05, reason: High share rate sustains demand; increase price to improve profit while maintaining sales.",1.8,3,1.8,1.0,"[1.0, 'adaptive']"
6,2,F3,0.7,"Change price: 0.10, reason: High share rate and strong personalized recommendations justify a higher price.",2.1,3,2.1,1.0,"[1.0, 'adaptive']"
6,2,F4,0.7,"Change price: 0.10, reason: High share rate and strong competition justify moderate price increase due to better purchase likelihood from personalized recommendations.",0.7,1,0.7,1.0,"[1.0, 'adaptive']"
6,2,F5,0.7,"Change price: 0.10, reason: Increase price to capitalize on full data sharing and strong personalized recommendations in competitive market.",3.5,5,3.5,1.0,"[1.0, 'adaptive']"
6,3,F0,0.55,"Change price: -0.05, reason: Slight price decrease to attract more buyers amid high competition despite full data sharing.",2.75,5,2.75,1.0,"[1.0, 'adaptive']"
6,3,F1,0.65,"Change price: 0.05, reason: High share rate and strong competition sustain personalized recommendations, allowing a slightly higher price.",0.65,1,0.65,1.0,"[1.0, 'adaptive']"
